cell,n_modes,kappa,h,v,w_r,dE_full,inject_full,dE_diag,inject_diag,dE_block2,inject_block2,dE_rank1,inject_rank1
525,7,2.0,0.01386527845568807,-0.21273817935195494,0.008331040472777431,-0.02980939759075607,0,-0.47299159052762896,0,-0.3211381188183977,0,-0.5349187962548938,0
526,7,2.0,0.018833934964614135,-0.0253840924347756,0.02785535525698053,-0.001983072309282791,0,-0.007378572090598262,0,-0.007284094961034537,0,-0.007519441414272233,0
527,4,2.0,0.002023541100344408,-1.2589361480239183,0.8538249441938309,-0.7353020507524297,0,-0.7404694569362222,0,-0.7403806511066882,0,-0.74052364939148,0
528,2,1.0,0.01341004503977461,-0.21608815648536012,0.01111305239688478,-1.9814455954213304,0,-2.0860716977119953,0,-1.9814455954213304,0,-2.098080930005638,0
529,4,1.0,0.019549053602154354,-0.7874720209093555,0.004500849261604685,-0.22317723115190802,0,-2.6225006853074433,0,-1.9325532797972755,0,-2.852578310869859,0
530,5,2.0,0.007994800258849816,-7.819139775092645,0.024610939064509813,-5.685663438014444,0,-10.6626753701712,0,-10.475431656974024,0,-19.49492501656141,0
531,8,2.0,0.013137713364900053,-0.058457556216973586,8.152498778561535,-0.0001304578657117651,0,-0.00020952884201188164,0,-0.00020913341773886161,0,-0.00020954897596190734,0
532,3,1.0,0.0030196302063102837,-0.019491809507472167,0.7567388137948989,-8.8425340413655e-06,0,-8.850758480945557e-06,0,-8.850867700222435e-06,0,-8.898070026018697e-06,0
533,6,1.0,0.0008235005288074644,-0.491335009705007,0.16736147031128923,-0.011728008730181427,0,-0.1811611102923515,0,-0.039057997627021335,0,-0.23848831718188113,0
534,8,1.0,0.005081484935329502,-0.03396811842006837,0.021298474472367088,-0.00037480719254577577,0,-0.0007097019896590076,0,-0.005145982310401805,0,-0.014039941686992123,0
535,2,1.0,0.008545241759304061,-0.03390209996989414,1.535252893455371,-0.00037002556295527263,0,-0.00036996530623965705,0,-0.00037002556295527263,0,-0.0003698177289127484,0
536,5,1.0,0.015683391580728973,-4.912036462427805,0.13347807481461413,-88.22650641932827,0,-90.3783953839312,0,-89.80409468066854,0,-90.38194776305758,0
537,7,2.0,0.001531255233653792,-0.1698326165897415,6.046237420505955,-0.0005150733740529891,0,-0.0022186971634838796,0,-0.002238108709143928,0,-0.002283933654320032,0
538,4,2.0,0.018248335687822734,-0.30247549251348105,0.002012335262309828,-3.573216534838565,0,-15.96143793232264,0,-13.245768644145747,0,-22.073239191035114,0
539,2,2.0,0.0029175016150546802,-3.877001062519373,0.0081568408076393,-142.3196017058592,0,-156.49758310424693,0,-142.3196017058592,0,-86.85402674938598,0
540,3,2.0,0.0008626908787171502,-0.026168984513197557,0.0023048177262892378,-0.02368131273863494,0,-0.023682236785431035,0,-0.023680954043548127,0,-0.02368316471582911,0
541,8,1.0,0.015521957816121925,-2.390658936667152,0.02066327588946806,-0.7039674708334758,0,-47.22990108863685,0,-39.58443676776841,0,-57.04544020526585,0
542,5,1.0,0.0005006264441989799,-0.12794536495460204,0.10501615581951189,-0.010215568377280021,0,-5.395841775915344e-05,0,-0.005387415448143321,0,-0.036267016752268746,0
543,3,2.0,0.000779761967565733,-0.14306084823945245,0.0021735896141799782,-1.878121640837986,0,-2.1077179333854033,0,-2.0165792622156697,0,-2.101986083273382,0
544,5,2.0,0.0012966022001097896,-0.026673041909980735,0.006383855902393166,-1.9836313445938114e-05,0,-1.9385451808032195e-05,0,-1.9484300765260087e-05,0,-2.413438295893744e-05,0
545,2,1.0,0.027863705770930905,-2.200968852449998,8.754862360654169,-0.2765548056203846,0,-0.27652205965243054,0,-0.2765548056203846,0,-0.27645922480303536,0
546,8,2.0,0.0003295091304341513,-2.6144443661371795,0.0014805616749327879,-14.021767651458049,0,-14.261882966517987,0,-14.295538494048742,0,-14.266342060436273,0
547,2,1.0,0.025101786863329097,-0.012166500143942414,0.2826908146716359,-0.0002593667978213459,0,-0.0002615434530389674,0,-0.0002593667978213459,0,-0.0002506842489825283,0
548,7,1.0,0.01636002442324544,-0.04974205009470604,1.076429634753375,-0.0003874931252392913,0,-0.0010566871648132656,0,-0.0010618165320477127,0,-0.0010890374700807562,0
549,6,1.0,0.00432312662655195,-0.4981468674826889,0.04058401258784768,-0.00041324555023214415,0,-0.03541023190054027,0,-0.008227486566749764,0,-0.05784713358674365,0
550,2,2.0,0.002745087751631533,-0.1363633362807983,3.3120516621527756,-0.002804487130368579,0,-0.0028044200521300353,0,-0.002804487130368579,0,-0.0028044196786620114,0
551,7,2.0,0.001906233632327823,-4.419390956845661,0.064852301082462,-0.6202104552269816,0,-1.0089975095276316,0,-0.7875333064719712,0,-1.0590400154884492,0
552,8,1.0,0.01744687318113741,-4.466816926849393,8.32014896931371,-1.1898072506631574,0,-1.1989178861406946,0,-1.1984845329072868,0,-1.1990174321302927,0
553,6,2.0,0.0005745283674523357,-0.05023777413674998,0.805800734287652,-5.743741022277071e-06,0,-5.757829950005103e-06,0,-5.7595966009575846e-06,0,-5.9219012299267185e-06,0
554,6,2.0,0.0009609976222773004,-3.847306862363346,7.100304939112529,-0.44972963910824126,0,-0.1417140567456645,0,-0.41472175931035604,0,-0.6511565717481533,0
555,4,2.0,0.006028596659899275,-2.557421868072274,0.8239900575723074,-3.489896206741774,0,-3.447803417485316,0,-3.4537554157113286,0,-3.5389044332322754,0
556,7,1.0,0.0033155270441758006,-0.37630470191079507,0.10210938651655836,-0.05649734485103397,0,-0.4378470500431033,0,-0.34156922144083346,0,-0.5447232428920887,0
557,4,1.0,0.0015120030924896614,-9.83109816098045,0.0014060969409436244,-20.87906204803585,0,-111.70944682914705,0,-145.01384625344508,0,-126.56035715302278,0
558,8,1.0,0.016661016303373563,-0.8790220610763655,0.0032003985303237534,-0.9436024163980505,0,-51.247056458284334,0,-17.42714580037253,0,-62.95257128252598,0
559,8,1.0,0.0003301498204530626,-0.2576512056284242,0.02315280811629645,-0.0002697463826204505,0,-0.001232319577735952,0,-0.0007315794957363231,0,-0.0017839533913863725,0
560,8,1.0,0.010721003190477205,-0.08142187008173668,0.10352646315920494,-2.9003677985438292e-05,0,-0.0003015128742795692,0,-0.00019078007985911388,0,-0.00032850563032978813,0
561,8,2.0,0.001092113523473403,-0.3268056150495643,0.7328954083993879,-0.04602275026086336,0,-0.045678412096907026,0,-0.044946613667239184,0,-0.04975103935744052,0
562,7,1.0,0.0017771100452459105,-1.1945836611061613,0.002318677838528813,-1.8236307128686917,0,-6.9962161347759775,0,-6.460314903979224,0,-19.274812028520785,0
563,7,1.0,0.0007334200397823014,-0.07303443455532194,8.610035887533055,-0.0002557702930542414,0,-0.00022538763389914267,0,-0.000225767067885546,0,-0.0002602981291614713,0
564,8,2.0,0.0012257883172405927,-3.1765687622210375,5.369895089017057,-0.026444549526057237,0,-0.02670119505026558,0,-0.027041152373086463,0,-0.02760818819195965,0
565,2,2.0,0.0006476174805734877,-0.015321602302673258,0.010254404616342836,-0.0026616446774134963,0,-0.0026588391307057393,0,-0.0026616446774134963,0,-0.002639607451767157,0
566,7,2.0,0.0016494907877728634,-4.237075237873642,0.025068674071785695,-5.16451809870523,0,-12.938083121887587,0,-13.712550132080253,0,-12.989121015184708,0
567,7,2.0,0.006905177614523065,-0.03290237178313044,0.0012763677555400672,-9.438538783962391e-05,0,-0.0008141206931077116,0,-0.000559579185582304,0,-0.0011767789355957015,0
568,4,2.0,0.02129447082503591,-3.5034934065032153,0.0019406651463059186,-32.2807215890266,0,-67.66113876187273,0,-35.97237996279182,0,-68.0119696141096,0
569,8,2.0,0.0005010502966195433,-0.09977342604640518,2.342729963287349,-9.344546656668866e-05,0,-0.00010041722634396332,0,-9.103063480826127e-05,0,-0.00011286272040098976,0
570,7,2.0,0.013666823156960481,-8.750142136307447,0.2243424878125684,-136.36365273923036,0,-158.83770424732194,0,-153.02145846745267,0,-159.59152407871528,0
571,7,2.0,0.010991973072224525,-3.10022889692596,0.005862812231440116,-39.98597297497008,0,-48.04660033414268,0,-46.356189178400996,0,-47.97348754409984,0
572,6,1.0,0.006035823192712771,-0.7191670530876229,0.11581668631175186,-0.6983421788538173,0,-2.184608265126175,0,-1.981728673854301,0,-2.1801979978827823,0
573,8,2.0,0.005551175989372045,-0.5239942870312775,0.04397383730210539,-0.017318282132972485,0,-0.21664987561016114,0,-0.0636141078772483,0,-0.2272368713836741,0
574,7,1.0,0.0027828639078378626,-6.663987050206605,0.2565593575706485,-0.15754622796632134,0,-0.24729478319872555,0,-0.25261655520613147,0,-0.25966846941416577,0
575,3,1.0,0.022947412718924726,-0.883316120811564,0.5013535974592037,-0.7770500046763142,0,-0.7781364493700951,0,-0.7770852220548987,0,-0.7781405322113258,0
576,6,2.0,0.0023434640395277495,-1.4487484665147066,0.44064117817855675,-0.8025762285069775,0,-0.5333951673939883,0,-0.5624778096747138,0,-0.5285847007312223,0
577,5,1.0,0.007471548539854462,-0.025044993942613697,0.2713816901473965,-1.5223260376927457e-05,0,-0.0007752589697463644,0,-0.0005920516854111323,0,-0.0009638379412810784,0
578,8,2.0,0.014462246988756443,-0.3896934273006535,0.003174701424725475,-0.02196485529789527,0,-0.004946491950875043,0,-0.03407454834946577,0,-0.0970454556445901,0
579,6,2.0,0.007410492857061075,-0.2669644513510535,0.10631341402193538,-0.18455439957932676,0,-0.14797028645234875,0,-0.11334050014237645,0,-0.24670395070610707,0
580,7,1.0,0.019774184365897438,-1.4941579922959942,2.63676788013091,-0.29661180293685074,0,-0.41679917020819574,0,-0.4183376490412984,0,-0.41669582844828335,0
581,8,1.0,0.026264787589547377,-0.03087771889381074,0.09809881883931662,-0.0038894488518987284,0,-0.0048134104463215385,0,-0.004621094892346995,0,-0.004844883236162652,0
582,5,2.0,0.020116078749655573,-5.169260297069292,4.298790094542841,-3.1048900366478396,0,-3.1079826872737386,0,-3.1079668819701673,0,-3.107989249733838,0
583,8,2.0,0.01938081543600921,-0.04071923662202714,0.19591662679218755,-0.002715494320647372,0,-0.004174075034313661,0,-0.0041975779364925,0,-0.004228756754126694,0
584,3,2.0,0.0037228626271591614,-0.7392630869820664,0.011650662740807454,-17.001493798955085,0,-17.270235732752916,0,-17.324555960393987,0,-17.360191478541232,0
585,7,1.0,0.0023896671793142326,-6.623312163439396,0.008147802438448024,-1.3465292644823421,0,-1.586641868955212,0,-2.0980892279721957,0,-2.6383457712072413,0
586,8,1.0,0.0025078713032901235,-0.2933113751842143,0.0037876592747486683,-0.0031578150390725312,0,-0.08476442074577051,0,-0.005267321238203948,0,-0.08474393202623176,0
587,5,2.0,0.001558836358604903,-0.04753756913002041,0.004653546017749264,-5.707836802340549e-05,0,-6.796253222257631e-05,0,-6.567148772826381e-05,0,-7.040658203566474e-05,0
588,7,2.0,0.00040295508186892346,-0.01071824067636195,0.24569643526301557,-1.874441991578412e-05,0,-0.0001850439081701703,0,-0.00018177540109770893,0,-0.00020323329106784892,0
589,8,1.0,0.00036295110157487327,-0.015912303313913342,0.02571693018490225,-0.0001938482487104931,0,-0.000197154852584174,0,-0.00019726308273010796,0,-0.00019723761822000845,0
590,4,1.0,0.03094475206801317,-0.43117123557140685,2.3447519783074213,-0.016158136651987412,0,-0.020513099197998222,0,-0.01738751334586583,0,-0.02609247871789086,0
591,6,1.0,0.015122267655625916,-6.212848081345224,0.146140089679171,-32.044542198060014,0,-131.92139901697158,0,-53.00420003886134,0,-132.06201268899386,0
592,2,1.0,0.02131151924652986,-0.8012896390636148,3.714647904609304,-0.07187235396833734,0,-0.08612904406835929,0,-0.07187235396833734,0,-0.08607657072681048,0
593,7,1.0,0.0060276061400514145,-0.3635623271809838,4.645174401914255,-0.001065005061092689,0,-0.011199091184871597,0,-0.01210257536067327,0,-0.013997353278444476,0
594,2,2.0,0.026200442165424477,-1.557243359045446,0.015491095238528037,-0.4094598404396521,0,-0.40812793060158015,0,-0.4094598404396521,0,-0.40664988042586003,0
595,6,2.0,0.008857333515851428,-0.01845960942520104,0.010758785520445452,-0.002261065040855848,0,-0.005280462913639204,0,-0.005578313655454959,0,-0.005439239158513128,0
596,7,1.0,0.0008220988771026875,-0.04481615691610851,5.8931261177342975,-0.0001388256019544278,0,-0.00014221679084234907,0,-0.00013896953540808244,0,-0.00014258150022590282,0
597,6,1.0,0.0004440428045077217,-0.16186884251470673,0.42351418156460424,-0.0013800632868504678,0,-0.0019387537667879956,0,-0.00216891720067448,0,-0.009000646717089285,0
598,2,2.0,0.0014327348540237113,-8.531784658171398,0.028994642697164428,-174.2235980507371,0,-198.27016632470372,0,-174.2235980507371,0,-174.22349942026267,0
599,5,1.0,0.011935029671371231,-7.865263177660323,0.0014167845857232025,-13.247922423790442,0,-150.085324268377,0,-73.37742891447124,0,-244.53048598763053,0
600,3,2.0,0.0026523681267632275,-0.10067271457328193,0.2662523763938333,-0.0019938352423848234,0,-0.00199073854943305,0,-0.001990641225888431,0,-0.0019947910366590743,0
601,5,1.0,0.016610173347106898,-0.011226029976821962,8.098586167075233,-7.779194293094369e-06,0,-7.780499968789924e-06,0,-7.78049907117415e-06,0,-7.780500855978712e-06,0
602,4,1.0,0.003783110353303503,-0.47205494439336454,0.1913695387220262,-0.5676657071597778,0,-0.5618999497430962,0,-0.5664299653178597,0,-0.5743057085210245,0
603,6,1.0,0.02430531522268248,-0.31236012322966394,9.585188644371305,-0.005084862332851227,0,-0.005089393787973324,0,-0.00508943453783239,0,-0.005089477906245061,0
604,4,1.0,0.01248818483219919,-6.455666405756372,0.018176222427474787,-137.22387047662187,0,-457.20590641857757,0,-222.20402342771786,0,-801.1079236324182,0
605,5,2.0,0.01121881203958316,-0.05707308711522883,2.0405015844139553,-0.0006137246498660861,0,-0.00046608415948261415,0,-0.0004913242593208302,0,-0.0007056830090375559,0
606,2,1.0,0.0022147252914860114,-2.3329891048113884,8.041788297840247,-0.3282973745990211,0,-0.3267578788281833,0,-0.3282973745990211,0,-0.32600196940817144,0
607,2,2.0,0.004074813945034902,-4.586679879660098,2.2970398813979345,-2.898760813499581,0,-2.898031787825701,0,-2.898760813499581,0,-2.894782514402356,0
608,2,1.0,0.000704039408550263,-2.390071826698088,0.005973075609118746,-2.552046392663783,0,-2.5434108301565743,0,-2.552046392663783,0,-2.5385245915450128,0
609,8,1.0,0.012811013201627447,-0.015480135852754838,0.0036997560606310065,-0.0013911680956338983,0,-0.0015195177871200755,0,-0.0036002438790181043,0,-0.013538418418181368,0
610,3,1.0,0.03016062586155118,-6.974181609645425,0.3360333428013304,-0.6265510066324964,0,-2.0259282281020035,0,-0.6997701263383078,0,-8.950729177760152,0
611,3,2.0,0.013984566919459002,-0.10850519088003108,0.5025672975675378,-0.008919246619772654,0,-0.009362936519119562,0,-0.00904478751175245,0,-0.010893489828865946,0
612,7,1.0,0.0008364865875567559,-1.3312202217636813,8.868646532283437,-0.001671282939625221,0,-0.0015263220531597926,0,-0.0014684074706319827,0,-0.0020782400831312192,0
613,7,2.0,0.006384960407725209,-0.17954015441942897,0.009633752811843114,-0.014605391658059519,0,-0.009081439652643075,0,-0.011658055670336065,0,-0.014197909069662451,0
614,4,1.0,0.0006410691625381809,-0.03562274043276026,2.8981166631069786,-2.313004660145615e-05,0,-2.5895358003257988e-05,0,-2.5483944764968352e-05,0,-6.617607949196719e-05,0
615,2,2.0,0.013404993239800527,-0.037922904735922795,4.397274329279175,-0.00015895396043434965,0,-0.0001634217850761722,0,-0.00015895396043434965,0,0.00015933660474990924,1
616,5,1.0,0.0013126047057338366,-0.04146610713865853,1.9502761780433957,-0.00019493703194127098,0,-0.00019439204255391817,0,-0.00019461074407864002,0,-0.00019642486388801858,0
617,7,2.0,0.022061777071206993,-0.12075795266086639,0.0062754954159156455,-0.00011329723519115653,0,-0.12337885331962051,0,-0.0019363739115139111,0,-0.15640458305193472,0
618,8,1.0,0.0034236996671540483,-0.04720660348128652,0.19333038782156076,-0.0032993029931999056,0,-0.005606807102798459,0,-0.005616872065250121,0,-0.005626240628070121,0
619,7,2.0,0.012359417239004557,-0.05893906765150037,0.012507642103142215,-0.0068433906045107795,0,-0.06518967010204549,0,-0.008625678883377674,0,-0.06704448936002722,0
620,7,2.0,0.024545137394349863,-0.4995024927647514,0.04356144551049555,-2.853002801466486,0,-2.860112064993798,0,-2.8561684934748834,0,-2.8624830221051947,0
621,5,2.0,0.008544673834090624,-0.022537675861509916,1.2567307083436645,-0.00011130775825418884,0,-0.000182976785262878,0,-0.00018858449408065884,0,-0.00018982013972827783,0
622,6,2.0,0.003361993575270928,-0.23672021167781748,0.00129695747786965,-0.3131189338855229,0,-0.6196652349821967,0,-3.0880215748109627,0,-13.770209292495423,0
623,4,2.0,0.030464818936653117,-0.014890328400922699,0.11325040528887546,-0.0009546116109901834,0,-0.0009754600195984675,0,-0.0009500718431663602,0,-0.0009758114002333146,0
624,7,1.0,0.0016299116665380734,-0.03612650225496416,0.02796802997880076,-2.2816123326278165e-05,0,-5.973728783478793e-05,0,-4.752883373685193e-05,0,-0.00010317894834097063,0
625,2,2.0,0.0005338982904094707,-0.10244096036482163,0.6531499926245902,-0.008003437210613043,0,-0.008003437434536008,0,-0.008003437210613043,0,-0.00800343652326933,0
626,7,1.0,0.0008044061554438209,-0.1471950896956837,0.015766850421814402,-0.00352083260876912,0,-0.0034936020707549975,0,-0.0034937068485648703,0,-0.00354122938258683,0
627,5,2.0,0.014284116931939027,-0.08080007466475134,0.9562735651070781,-0.0007014472145937581,0,-0.003394132295311314,0,-0.003216981020983636,0,-0.0034113528378346115,0
628,3,2.0,0.0009310882284941837,-0.025522133310583662,0.11092315040213054,-0.00043722397473631904,0,-0.00043733891472725207,0,-0.00043725491534164426,0,-0.00044188551415303215,0
629,8,2.0,0.002730313004186565,-8.649231458198393,0.04577927468474718,-127.87345270337175,0,-736.1510332088681,0,-450.62387834012924,0,-751.7218322782614,0
630,8,1.0,0.01741005315902717,-2.401622057344299,0.3358808917301937,-0.44886206372268944,0,-4.356411038924204,0,-4.323912582452017,0,-4.777391896076928,0
631,3,2.0,0.0007924861567061443,-2.521395514840309,3.724809894135712,-0.8463935364224673,0,-0.8463715109525657,0,-0.8463727254478044,0,-0.8464056326186449,0
